26015880;41.1712;-8.594005;-0.1499937;0.7185729
26015881;41.17167;-8.594513;-0.1500026;0.7185813
26015882;41.17149;-8.594512;-0.1500025;0.718578
26015883;41.17185;-8.594957;-0.1500103;0.7185843
26015884;41.17168;-8.595037;-0.1500117;0.7185814
26015885;41.17195;-8.595536;-0.1500204;0.718586
26015886;41.17177;-8.595554;-0.1500207;0.7185829
26015887;41.17192;-8.596149;-0.1500311;0.7185855
26015888;41.17174;-8.596121;-0.1500306;0.7185824
26015889;41.17181;-8.596978;-0.1500456;0.7185836
26015890;41.17163;-8.596927;-0.1500447;0.7185805
26015891;41.17141;-8.598987;-0.1500806;0.7185766
26015892;41.17123;-8.598935;-0.1500797;0.7185735
26015893;41.1713;-8.599786;-0.1500946;0.7185746
26015894;41.17112;-8.599754;-0.150094;0.7185716
26015895;41.17127;-8.600641;-0.1501095;0.7185743
26015896;41.17107;-8.600397;-0.1501053;0.7185708
26015897;41.17132;-8.601276;-0.1501206;0.7185751
26015898;41.17115;-8.601233;-0.1501198;0.7185721
26015899;41.17165;-8.604239;-0.1501723;0.7185808
26015900;41.17147;-8.604276;-0.1501729;0.7185777
26015901;41.17174;-8.604988;-0.1501854;0.7185825
26015902;41.17157;-8.605029;-0.1501861;0.7185794
26015903;41.17192;-8.605606;-0.1501962;0.7185855
26015904;41.17176;-8.605721;-0.1501982;0.7185827
26015905;41.17216;-8.606192;-0.1502064;0.7185897
26015906;41.172;-8.606324;-0.1502087;0.718587
26015907;41.17251;-8.606783;-0.1502167;0.7185959
26015908;41.17238;-8.60694;-0.1502194;0.7185935
26015909;41.17353;-8.608215;-0.1502417;0.7186137
26015910;41.17337;-8.608289;-0.150243;0.7186109
26015911;41.17394;-8.609091;-0.150257;0.7186208
26015912;41.1738;-8.609138;-0.1502578;0.7186184
26015913;41.1742;-8.609945;-0.1502719;0.7186253
26015914;41.17406;-8.609954;-0.150272;0.7186229
26015915;41.17438;-8.610821;-0.1502872;0.7186285
26015916;41.17424;-8.610821;-0.1502872;0.718626
26015917;41.17448;-8.611713;-0.1503028;0.7186303
26015918;41.17435;-8.611773;-0.1503038;0.718628
26015919;41.17455;-8.612743;-0.1503207;0.7186315
26015920;41.17442;-8.612743;-0.1503207;0.7186292
26015921;41.17452;-8.61361;-0.1503359;0.7186309
26015922;41.17439;-8.613576;-0.1503353;0.7186286
26015923;41.1744;-8.614426;-0.1503501;0.7186289
26015924;41.17427;-8.614348;-0.1503487;0.7186265
26015925;41.17414;-8.616125;-0.1503797;0.7186244
26015926;41.17397;-8.616081;-0.150379;0.7186213
26015927;41.17389;-8.618528;-0.1504217;0.7186199
26015928;41.17368;-8.618948;-0.150429;0.7186162
26016164;41.17332;-8.622619;-0.1504931;0.71861
26016169;41.17386;-8.61881;-0.1504266;0.7186194
26057762;41.18097;-8.593715;-0.1499886;0.7187436
26057764;41.18092;-8.594192;-0.1499969;0.7187425
26057767;41.18069;-8.594465;-0.1500017;0.7187386
26057769;41.18039;-8.594508;-0.1500025;0.7187334
26057772;41.18012;-8.594251;-0.149998;0.7187287
26057774;41.18007;-8.593801;-0.1499901;0.7187278
26057776;41.18018;-8.593471;-0.1499844;0.7187297
26057780;41.18063;-8.593264;-0.1499807;0.7187375
26057784;41.18114;-8.593282;-0.1499811;0.7187464
26057797;41.18371;-8.59379;-0.1499899;0.7187914
26057799;41.18285;-8.593715;-0.1499886;0.7187764
26057801;41.18212;-8.59366;-0.1499877;0.7187636
26057803;41.1818;-8.593715;-0.1499886;0.7187581
26057804;41.18164;-8.593886;-0.1499916;0.7187551
26057805;41.18154;-8.59423;-0.1499976;0.7187534
26057813;41.18159;-8.594621;-0.1500044;0.7187543
26057846;41.18019;-8.591153;-0.1499439;0.7187299
26057847;41.18043;-8.591633;-0.1499523;0.7187341
26057848;41.18064;-8.591912;-0.1499572;0.7187378
26057849;41.181;-8.592223;-0.1499626;0.718744
26057850;41.18135;-8.592448;-0.1499665;0.7187502
26057851;41.18235;-8.59292;-0.1499747;0.7187675
26057852;41.18267;-8.59306;-0.1499772;0.7187732
26057853;41.18037;-8.59213;-0.149961;0.7187331
26057854;41.18011;-8.591788;-0.149955;0.7187286
26057855;41.17962;-8.591794;-0.1499551;0.71872
26057856;41.17939;-8.592127;-0.1499609;0.718716
26057857;41.17947;-8.592652;-0.1499701;0.7187173
26057858;41.17974;-8.592932;-0.149975;0.7187221
26122653;41.18099;-8.622129;-0.1504845;0.7187439
26122654;41.18156;-8.621898;-0.1504805;0.7187538
26122655;41.18162;-8.621683;-0.1504768;0.7187549
26122656;41.18156;-8.621305;-0.1504702;0.7187538
26122657;41.18135;-8.621083;-0.1504663;0.7187501
26122658;41.18111;-8.621108;-0.1504667;0.7187459
26122659;41.18092;-8.62128;-0.1504697;0.7187425
26122665;41.17916;-8.62219;-0.1504856;0.7187119
26122667;41.17986;-8.622005;-0.1504824;0.7187242
26122668;41.18022;-8.621748;-0.1504779;0.7187304
26122669;41.18052;-8.621341;-0.1504708;0.7187357
26122670;41.18072;-8.621061;-0.1504659;0.7187391
26122671;41.18119;-8.620584;-0.1504576;0.7187474
26122672;41.18141;-8.620761;-0.1504607;0.7187513
26122673;41.1817;-8.621341;-0.1504708;0.7187563
26122674;41.18147;-8.620679;-0.1504592;0.7187521
26122675;41.18145;-8.620173;-0.1504504;0.718752
26122676;41.18152;-8.619872;-0.1504451;0.7187532
26122677;41.18208;-8.621942;-0.1504813;0.7187628
26122678;41.18237;-8.62222;-0.1504861;0.7187679
26122679;41.18181;-8.622447;-0.1504901;0.7187582
26122680;41.18121;-8.622507;-0.1504911;0.7187477
26122681;41.18072;-8.622833;-0.1504968;0.7187392
26122682;41.18044;-8.623228;-0.1505037;0.7187343
26122684;41.17841;-8.622584;-0.1504925;0.7186988
26122687;41.17875;-8.622778;-0.1504959;0.7187048
26122693;41.17972;-8.62383;-0.1505142;0.7187217
26122697;41.17993;-8.62398;-0.1505168;0.7187253
26122698;41.18008;-8.623898;-0.1505154;0.7187279
26122699;41.18015;-8.623726;-0.1505124;0.7187293
26122700;41.18011;-8.623211;-0.1505034;0.7187285
26122702;41.17994;-8.623465;-0.1505079;0.7187256
26122703;41.17967;-8.623486;-0.1505082;0.7187208
26122704;41.17942;-8.623314;-0.1505052;0.7187166
26122705;41.17934;-8.622962;-0.1504991;0.7187151
26122706;41.17949;-8.622593;-0.1504926;0.7187178
26122707;41.17981;-8.622421;-0.1504896;0.7187234
26122708;41.17993;-8.624498;-0.1505259;0.7187253
26122709;41.17988;-8.624194;-0.1505206;0.7187245
26122710;41.18105;-8.620662;-0.1504589;0.7187448
26122712;41.18108;-8.620293;-0.1504525;0.7187454
26122713;41.1741;-8.594269;-0.1499983;0.7186235
26122714;41.17415;-8.594494;-0.1500022;0.7186245
26122715;41.17529;-8.593709;-0.1499885;0.7186444
26122716;41.17534;-8.593939;-0.1499925;0.7186453
26122717;41.17602;-8.59348;-0.1499845;0.7186571
26122718;41.17673;-8.593357;-0.1499824;0.7186695
26122719;41.17731;-8.593266;-0.1499808;0.7186796
26122720;41.18002;-8.592981;-0.1499758;0.718727
26122721;41.18055;-8.592933;-0.149975;0.7187362
26122722;41.18143;-8.592975;-0.1499757;0.7187515
26122723;41.18218;-8.593058;-0.1499771;0.7187647
26122724;41.18391;-8.593499;-0.1499849;0.7187948
26122725;41.18496;-8.593844;-0.1499909;0.7188131
26122726;41.18679;-8.594498;-0.1500023;0.7188452
26122727;41.18764;-8.594702;-0.1500058;0.71886
26122728;41.18837;-8.594702;-0.1500058;0.7188726
26122729;41.18904;-8.594592;-0.1500039;0.7188845
26122730;41.18965;-8.594307;-0.1499989;0.718895
26122731;41.1902;-8.593927;-0.1499923;0.7189047
26122732;41.1912;-8.592984;-0.1499759;0.7189221
26122733;41.19189;-8.592379;-0.1499653;0.7189341
26122734;41.19268;-8.591938;-0.1499576;0.7189478
26122735;41.19345;-8.591586;-0.1499515;0.7189614
26122736;41.19418;-8.591024;-0.1499417;0.718974
26122737;41.19477;-8.59043;-0.1499313;0.7189843
26122738;41.19548;-8.58974;-0.1499192;0.7189968
26122781;41.18491;-8.594076;-0.1499949;0.7188123
26122782;41.18296;-8.593458;-0.1499841;0.7187783
26122783;41.18216;-8.593295;-0.1499813;0.7187642
26122784;41.18142;-8.593213;-0.1499799;0.7187514
26122785;41.18056;-8.593172;-0.1499791;0.7187363
26122786;41.17949;-8.593282;-0.1499811;0.7187178
26122787;41.17729;-8.593524;-0.1499853;0.7186793
26122788;41.1767;-8.593575;-0.1499862;0.7186689
26122789;41.17606;-8.593714;-0.1499886;0.7186577
26122790;41.18676;-8.594732;-0.1500064;0.7188446
26122791;41.18763;-8.594941;-0.15001;0.7188597
26122792;41.18838;-8.594941;-0.15001;0.7188728
26122793;41.18909;-8.594827;-0.150008;0.7188852
26122794;41.18972;-8.594526;-0.1500028;0.7188963
26122795;41.1903;-8.594131;-0.1499959;0.7189063
26122796;41.19131;-8.593182;-0.1499793;0.7189239
26122797;41.19197;-8.59259;-0.149969;0.7189356
26122798;41.19274;-8.592161;-0.1499615;0.718949
26122799;41.19352;-8.591805;-0.1499553;0.7189626
26122800;41.19427;-8.591224;-0.1499451;0.7189757
26122801;41.19487;-8.590622;-0.1499346;0.7189861
26122802;41.19559;-8.589932;-0.1499226;0.7189986
26122848;41.18014;-8.624052;-0.1505181;0.7187291
112597463;41.17212;-8.622767;-0.1504957;0.7185891
112597479;41.17266;-8.62237;-0.1504887;0.7185985
112597480;41.17238;-8.622559;-0.150492;0.7185937
112597522;41.17142;-8.597487;-0.1500545;0.7185768
112597525;41.17133;-8.597144;-0.1500485;0.7185753
112597526;41.17094;-8.596621;-0.1500393;0.7185684
112597528;41.17096;-8.596123;-0.1500306;0.7185688
112597541;41.17114;-8.596028;-0.150029;0.718572
112597544;41.17101;-8.596372;-0.150035;0.7185696
112597546;41.17112;-8.596706;-0.1500408;0.7185715
112597547;41.17136;-8.596827;-0.1500429;0.7185757
112597549;41.17159;-8.596595;-0.1500389;0.7185797
112599861;41.17228;-8.622318;-0.1504878;0.7185917
112599865;41.17287;-8.622035;-0.1504829;0.7186021
112599903;41.17225;-8.622953;-0.1504989;0.7185914
112599904;41.17237;-8.623365;-0.1505061;0.7185934
112599906;41.17268;-8.623589;-0.15051;0.7185988
112599907;41.173;-8.623503;-0.1505085;0.7186044
112613566;41.18004;-8.623666;-0.1505114;0.7187274
112613567;41.1802;-8.622808;-0.1504964;0.71873
112613570;41.18027;-8.622499;-0.150491;0.7187313
112613572;41.18037;-8.622087;-0.1504838;0.718733
112613574;41.18059;-8.62146;-0.1504729;0.7187368
112613577;41.18132;-8.619812;-0.1504441;0.7187497
112613578;41.1825;-8.617761;-0.1504083;0.7187702
112613581;41.18266;-8.617435;-0.1504026;0.718773
112613582;41.18272;-8.617229;-0.150399;0.7187741
112613583;41.18274;-8.61698;-0.1503947;0.7187744
112613584;41.18315;-8.613404;-0.1503323;0.7187816
112613586;41.18319;-8.612894;-0.1503234;0.7187822
112613587;41.18327;-8.612482;-0.1503162;0.7187837
112613588;41.18336;-8.612233;-0.1503118;0.7187853
112613589;41.18374;-8.611317;-0.1502958;0.7187919
112613590;41.18438;-8.609684;-0.1502673;0.718803
112613592;41.18446;-8.609456;-0.1502634;0.7188044
112613593;41.18457;-8.608766;-0.1502513;0.7188063
112613594;41.18461;-8.608285;-0.1502429;0.7188071
112613595;41.1846;-8.607821;-0.1502348;0.7188068
112613596;41.18459;-8.607367;-0.1502269;0.7188066
112613597;41.18451;-8.606864;-0.1502181;0.7188054
112613598;41.18438;-8.606057;-0.150204;0.7188031
112613600;41.18384;-8.603637;-0.1501618;0.7187936
112613601;41.18377;-8.603251;-0.1501551;0.7187924
112613602;41.18293;-8.599929;-0.1500971;0.7187777
112613603;41.1822;-8.597311;-0.1500514;0.718765
112613604;41.18174;-8.595728;-0.1500238;0.7187569
112613605;41.18141;-8.594646;-0.1500049;0.7187513
112613606;41.18099;-8.593599;-0.1499866;0.7187439
112613608;41.18056;-8.592578;-0.1499688;0.7187363
112613609;41.18006;-8.591351;-0.1499474;0.7187276
112613610;41.17986;-8.590664;-0.1499354;0.7187242
112613611;41.17967;-8.589788;-0.1499201;0.7187208
112613612;41.17961;-8.589239;-0.1499105;0.7187198
112613613;41.17951;-8.588321;-0.1498945;0.7187181
112613614;41.17949;-8.587523;-0.1498805;0.7187178
112613616;41.17959;-8.586913;-0.1498699;0.7187195
112613618;41.17976;-8.586312;-0.1498594;0.7187224
112613619;41.17999;-8.586003;-0.149854;0.7187263
112613620;41.18036;-8.585445;-0.1498443;0.7187328
112613621;41.1809;-8.584664;-0.1498307;0.7187424
112613622;41.18108;-8.584441;-0.1498268;0.7187454
112613623;41.18119;-8.58427;-0.1498238;0.7187474
112613625;41.18127;-8.584072;-0.1498203;0.7187487
112613626;41.18126;-8.583875;-0.1498169;0.7187486
112613627;41.18116;-8.583652;-0.149813;0.7187468
112613628;41.18101;-8.583304;-0.1498069;0.7187442
112613629;41.18081;-8.582939;-0.1498006;0.7187408
112613631;41.18048;-8.58226;-0.1497887;0.718735
112613633;41.18036;-8.581681;-0.1497786;0.7187328
112613634;41.1804;-8.581197;-0.1497701;0.7187335
112613635;41.18064;-8.578931;-0.1497306;0.7187377
112613636;41.18076;-8.577755;-0.1497101;0.7187399
112627996;41.1824;-8.618224;-0.1504164;0.7187685
112627997;41.18177;-8.619297;-0.1504351;0.7187576
112627998;41.18139;-8.619941;-0.1504463;0.7187508
112627999;41.18092;-8.621022;-0.1504652;0.7187425
112628000;41.18075;-8.621546;-0.1504744;0.7187396
112628001;41.18063;-8.621941;-0.1504813;0.7187376
112628002;41.18046;-8.622507;-0.1504911;0.7187346
112628004;41.18036;-8.622859;-0.1504973;0.7187328
112628005;41.18027;-8.623245;-0.150504;0.7187313
112629313;41.18022;-8.623589;-0.15051;0.7187304
112630797;41.1813;-8.620619;-0.1504582;0.7187493
112631533;41.18145;-8.620421;-0.1504547;0.7187518
112632829;41.18095;-8.622627;-0.1504932;0.7187431
112632832;41.18057;-8.623005;-0.1504998;0.7187365
112632836;41.18029;-8.623554;-0.1505094;0.7187316
112633698;41.17952;-8.623425;-0.1505072;0.7187182
112633704;41.17982;-8.623511;-0.1505087;0.7187234
112633972;41.17935;-8.623168;-0.1505027;0.7187153
112634552;41.17964;-8.622481;-0.1504907;0.7187203
112634554;41.17939;-8.622747;-0.1504953;0.7187158
112636626;41.18132;-8.622078;-0.1504837;0.7187496
112636627;41.18145;-8.622026;-0.1504827;0.7187518
112636630;41.18161;-8.621503;-0.1504736;0.7187548
112636633;41.18148;-8.621168;-0.1504678;0.7187525
112636636;41.18123;-8.621074;-0.1504661;0.7187481
112636640;41.18101;-8.621151;-0.1504675;0.7187442
112637633;41.17966;-8.622061;-0.1504834;0.7187207
112637635;41.18008;-8.621881;-0.1504802;0.7187279
112637638;41.18039;-8.621529;-0.1504741;0.7187334
112638852;41.18272;-8.622619;-0.1504931;0.7187741
112638853;41.18232;-8.62249;-0.1504908;0.7187672
112638854;41.18098;-8.622383;-0.150489;0.7187437
112638858;41.17897;-8.622421;-0.1504896;0.7187086
112640152;41.18274;-8.622438;-0.1504899;0.7187743
112640154;41.1824;-8.622318;-0.1504878;0.7187684
112640155;41.18217;-8.622275;-0.1504871;0.7187645
112640157;41.18179;-8.622198;-0.1504857;0.7187578
112640159;41.1815;-8.622147;-0.1504848;0.7187527
112640161;41.18037;-8.622155;-0.150485;0.718733
112640162;41.17981;-8.622181;-0.1504854;0.7187232
112640768;41.17705;-8.62249;-0.1504908;0.7186751
112641245;41.17751;-8.622473;-0.1504905;0.7186831
112641257;41.17858;-8.622636;-0.1504934;0.7187018
112641653;41.17708;-8.622293;-0.1504874;0.7186756
112642518;41.18343;-8.622953;-0.1504989;0.7187864
112642521;41.18308;-8.622747;-0.1504953;0.7187803
112643062;41.18348;-8.622808;-0.1504964;0.7187873
112643064;41.18327;-8.62267;-0.150494;0.7187836
112643065;41.18306;-8.622559;-0.150492;0.71878
112651985;41.17978;-8.588853;-0.1499038;0.7187227
112651987;41.17983;-8.589462;-0.1499144;0.7187236
112651988;41.17989;-8.589986;-0.1499235;0.7187247
112651989;41.18007;-8.590681;-0.1499357;0.7187278
112651990;41.18029;-8.591539;-0.1499507;0.7187317
112651991;41.18073;-8.592546;-0.1499682;0.7187393
112651992;41.18108;-8.593373;-0.1499827;0.7187454
112651993;41.18181;-8.595385;-0.1500178;0.7187582
112651994;41.18238;-8.597376;-0.1500525;0.7187681
112651995;41.18352;-8.601603;-0.1501263;0.718788
112651996;41.18425;-8.604826;-0.1501825;0.7188008
112651997;41.18458;-8.606362;-0.1502094;0.7188065
112651999;41.18466;-8.606894;-0.1502187;0.7188079
112652000;41.18474;-8.607392;-0.1502273;0.7188093
112652001;41.18473;-8.607993;-0.1502378;0.7188092
112652002;41.18472;-8.608585;-0.1502482;0.7188089
112652003;41.18464;-8.609152;-0.150258;0.7188076
112652004;41.18452;-8.609667;-0.150267;0.7188055
112652006;41.18433;-8.610345;-0.1502789;0.7188021
112652009;41.18413;-8.610903;-0.1502886;0.7187986
112652011;41.18365;-8.61207;-0.150309;0.7187902
112652012;41.1835;-8.612448;-0.1503156;0.7187877
112652014;41.18341;-8.612722;-0.1503204;0.7187862
112652015;41.1833;-8.613404;-0.1503323;0.7187842
112652016;41.18316;-8.614576;-0.1503527;0.7187818
112652017;41.18289;-8.617254;-0.1503995;0.7187771
112652018;41.18287;-8.617417;-0.1504023;0.7187767
112652019;41.18278;-8.617589;-0.1504053;0.7187752
112652825;41.18039;-8.593316;-0.1499817;0.7187334
112652828;41.18013;-8.593625;-0.1499871;0.7187288
112652829;41.18006;-8.59402;-0.1499939;0.7187276
112652830;41.18023;-8.594398;-0.1500005;0.7187306
112652831;41.18055;-8.594526;-0.1500028;0.7187361
112652832;41.18082;-8.594355;-0.1499998;0.718741
112652833;41.18097;-8.593968;-0.149993;0.7187436
112652932;41.18093;-8.593469;-0.1499843;0.7187429
112653406;41.17958;-8.592835;-0.1499733;0.7187192
112653914;41.17949;-8.591926;-0.1499574;0.7187178
112653915;41.17941;-8.592423;-0.1499661;0.7187163
112654450;41.17995;-8.591711;-0.1499536;0.7187257
112654452;41.17981;-8.59172;-0.1499538;0.7187232
112664292;41.18094;-8.577412;-0.1497041;0.718743
112664294;41.18067;-8.580235;-0.1497534;0.7187383
112664295;41.18059;-8.580974;-0.1497662;0.7187369
112664296;41.18055;-8.581446;-0.1497745;0.7187362
112664298;41.18055;-8.581729;-0.1497794;0.7187362
112664300;41.18059;-8.581935;-0.149783;0.7187368
112664302;41.18063;-8.582054;-0.1497851;0.7187376
112664304;41.18079;-8.582501;-0.1497929;0.7187403
112664308;41.18127;-8.583446;-0.1498094;0.7187487
112664310;41.18137;-8.58366;-0.1498131;0.7187505
112664312;41.18143;-8.583815;-0.1498158;0.7187515
112664314;41.18144;-8.584038;-0.1498197;0.7187517
112664315;41.18141;-8.584252;-0.1498235;0.7187513
112664316;41.1813;-8.584493;-0.1498277;0.7187492
112664317;41.18111;-8.584776;-0.1498326;0.7187459
112664318;41.18079;-8.585282;-0.1498414;0.7187403
112664320;41.18036;-8.585926;-0.1498527;0.7187328
112664324;41.18017;-8.586209;-0.1498576;0.7187296
112664325;41.17999;-8.586578;-0.1498641;0.7187265
112664327;41.17984;-8.586956;-0.1498706;0.7187238
112664330;41.17978;-8.587231;-0.1498754;0.7187227
112664333;41.17973;-8.587591;-0.1498817;0.7187219
112664335;41.17973;-8.587926;-0.1498876;0.7187218
112664337;41.17974;-8.588458;-0.1498969;0.7187221
114302657;41.18563;-8.624242;-0.1505214;0.7188249
114302729;41.18475;-8.62378;-0.1505134;0.7188094
122452407;41.1605;-8.593644;-0.1499874;0.7183863
122452409;41.16061;-8.594312;-0.149999;0.7183881
122452412;41.16111;-8.598264;-0.150068;0.7183968
122452414;41.16133;-8.600262;-0.1501029;0.7184007
122452417;41.16151;-8.601678;-0.1501276;0.7184038
122452420;41.16184;-8.604394;-0.150175;0.7184097
122452424;41.16212;-8.606879;-0.1502184;0.7184145
122452425;41.16243;-8.609214;-0.1502591;0.7184199
122452427;41.16272;-8.61113;-0.1502926;0.7184249
122452429;41.16291;-8.612606;-0.1503183;0.7184283
122452432;41.16334;-8.616321;-0.1503832;0.7184358
122452434;41.16389;-8.620668;-0.1504591;0.7184454
122480050;41.16109;-8.592022;-0.1499591;0.7183965
122491912;41.17777;-8.582771;-0.1497976;0.7186877
122491913;41.17432;-8.584538;-0.1498284;0.7186275
122491914;41.16894;-8.587346;-0.1498775;0.7185336
126600952;41.16321;-8.623906;-0.1505156;0.7184335
126600953;41.16309;-8.623178;-0.1505028;0.7184314
126600955;41.16295;-8.622659;-0.1504938;0.718429
126600958;41.16284;-8.622006;-0.1504824;0.7184271
126600959;41.16274;-8.620767;-0.1504608;0.7184254
126617351;41.16034;-8.604411;-0.1501753;0.7183834
126617352;41.15988;-8.602737;-0.1501461;0.7183754
126617354;41.15942;-8.601024;-0.1501162;0.7183673
126617427;41.16236;-8.616444;-0.1503853;0.7184188
126617428;41.16169;-8.611353;-0.1502965;0.7184071
126617430;41.16148;-8.609561;-0.1502652;0.7184034
126617431;41.16101;-8.607375;-0.150227;0.7183951
126617433;41.16056;-8.605184;-0.1501888;0.7183873
126634476;41.16174;-8.60369;-0.1501627;0.7184079
126638963;41.16079;-8.59206;-0.1499597;0.7183913
126643110;41.15889;-8.598599;-0.1500739;0.7183582
128560272;41.15897;-8.612014;-0.150308;0.7183596
128560413;41.1847;-8.613242;-0.1503294;0.7188085
128560415;41.17861;-8.614022;-0.150343;0.7187023
128560419;41.17766;-8.6141;-0.1503444;0.7186857
128560420;41.17653;-8.614108;-0.1503446;0.718666
128560421;41.17636;-8.614073;-0.1503439;0.718663
128560423;41.17574;-8.613885;-0.1503406;0.7186521
128560426;41.17496;-8.61361;-0.1503359;0.7186387
128560429;41.17407;-8.613276;-0.15033;0.718623
128560432;41.17276;-8.612855;-0.1503227;0.7186002
128560434;41.1725;-8.612786;-0.1503215;0.7185956
128560436;41.17229;-8.612769;-0.1503212;0.718592
128560437;41.17112;-8.612783;-0.1503214;0.7185717
128560439;41.17011;-8.612949;-0.1503243;0.718554
128560441;41.16991;-8.612949;-0.1503243;0.7185504
128560443;41.16966;-8.612864;-0.1503228;0.7185462
128560446;41.16701;-8.611739;-0.1503032;0.7184999
128560448;41.16499;-8.610975;-0.1502899;0.7184646
128560449;41.16301;-8.611087;-0.1502918;0.71843
128564067;41.17273;-8.612683;-0.1503197;0.7185996
128564068;41.17263;-8.611121;-0.1502924;0.7185979
128566335;41.17188;-8.612796;-0.1503216;0.7185848
128569678;41.17403;-8.617061;-0.1503961;0.7186224
128569766;41.17386;-8.617026;-0.1503955;0.7186195
128571476;41.17475;-8.61264;-0.1503189;0.718635
128571477;41.17469;-8.611868;-0.1503054;0.7186338
128571478;41.17459;-8.611216;-0.1502941;0.7186322
128571479;41.17442;-8.610649;-0.1502842;0.7186291
128573633;41.17456;-8.614125;-0.1503448;0.7186316
128573635;41.17443;-8.614906;-0.1503585;0.7186294
